id	Fu	Ag	Ex	Re	Vi
0	10.297439300806039	6.557872546801289	13.607790512691356	11.416632403147608	3.4752694480807094
1	1.751936730709789	7.121553694799971	17.22674277450264	3.0088277883475643	12.996610318527466
2	6.416644589661738	6.408483014050616	13.889651013639012	13.52649529916472	0.6782201762120246
3	11.78269573757941	7.675971006076994	13.238369326948625	10.339329654482205	5.532774230584455
4	2.3132719949831775	1.5453263660668173	14.63758120165143	12.658993378874532	7.223150192132399
5	6.385165463479368	9.703125196755138	2.6830650804300147	12.505501887058545	17.20436489708558
6	0.7313022533552518	17.09531763209078	4.19428865604418	1.4443542783681609	17.945657083131323
7	9.870193621119558	8.982867341025738	7.2523879077788695	14.121759440572992	6.8802113508923135
8	6.277848675080064	5.569828766174287	6.708847644873227	9.66948851847159	9.78233413155806
9	3.193384271562503	9.260312106959708	8.307703436463285	11.626573777795935	8.760881762108907
10	12.188381756452403	11.468002865423433	5.209632211146444	4.207169049977553	11.382367125988026
11	6.089238715754005	18.76577015505504	2.9847985254662635	2.1536295177813463	11.536957311599082
12	8.07653230365952	12.925381669465509	14.664434950453197	8.229878720275806	5.546140361278077
13	5.184415248623788	13.201087608713193	7.401644217349429	5.566849767283464	10.429731297467445
14	18.0100914166545	2.771672542446563	8.188558378105238	3.910197968372482	12.306641252502025
15	14.75458983893436	14.625062952247582	9.837201276830294	6.401315483706466	2.9247401389656917
16	7.66005981576038	8.5266826992921	8.46559853856776	4.19951209888984	10.040655052006992
17	16.10865342495949	2.710360131903402	3.079152741546532	6.019171300546206	13.777388835920576
18	11.96608497798517	11.507279639261327	6.228955624693784	6.480604925585181	13.68319021183506
19	12.21989428444963	3.8348962106131146	12.588187401563872	10.14314897114747	1.1462988481226706
20	8.453911796893408	7.5149445857944075	6.752384183314109	14.89413224005133	9.513186970328796
21	4.847061265239461	8.239017763519744	9.553613617203553	6.731299317566301	14.560789639695809
22	11.406489809809338	6.56553809017652	10.050628559790043	14.827559089549679	3.081696438070132
23	3.181750790418582	8.466548750429851	11.57141503942493	12.341859706198322	3.010179411839656
24	8.54589154518881	12.140152599345381	2.457255301258172	4.581611944872325	11.985277902057984
25	4.955524013953818	1.2471709296813127	4.089746510913245	17.13881247414589	10.281524980059283
26	11.083152698675384	4.52163107756692	4.888579401556059	8.504688209157017	9.66000662807283
27	11.664713736310425	10.38572551318297	6.494442499240483	6.727318965601686	12.413910771378488
28	6.7165930688585735	14.962039984764676	3.070657901799938	4.046659479508079	8.858372244973406
29	10.643861897403049	12.525021925983841	4.876154889459964	4.088245648883248	6.358518891712527
30	16.568719924862297	3.995711027859318	3.828153993837374	15.405018216017352	8.158859905583604
31	3.4456512458719	8.454761573842985	11.01607120012656	6.958184355453889	12.023317025111318
32	12.164388021549158	5.296804439718581	12.962810056617553	2.479855284516776	5.935737793834602
33	5.114798482480018	15.894881577288995	6.568470828362538	15.692361652184486	6.349769291775641
34	15.143480005074592	8.227898786177175	7.490625603800465	11.837404637320562	3.14044916246086
35	23.929575229615654	1.442839077458828	4.113111990923422	0.9209416299891439	8.94712087678978
36	10.418892340273139	7.494110638467383	15.74794304079243	6.5297051848404495	7.563703939098143
37	7.723783732387923	2.3541716117917724	20.726515488527877	6.9340766197222905	5.037626696434618
38	7.218711807102451	1.4946555417054086	11.041045290680504	11.00649624889698	9.602677566697125
39	13.176700924675114	6.152322586624103	16.624311300582484	0.4477440057868917	11.034644110682303
40	15.160805105929953	21.39835415182874	0.750635670357396	9.189198438370415	1.9578840866505067
41	11.620967424707043	4.157623951939588	0.6594431374518528	16.932114538841653	13.823629450712794
42	14.396136442963956	11.331968229328332	8.31900731806429	3.5320263644595613	10.870424379360605
43	17.138437164762774	0.8064289063793978	14.28364658423688	10.600298493977128	6.432699863350361
44	0.5261028060411191	10.074072682381754	9.896862030547213	7.104782466196954	12.062141042153408
45	12.50936005495337	6.599525201195963	11.068466819005014	12.19371651951747	2.1292226510415406
46	10.964364292871739	10.616728660136781	6.663334591697754	3.346382925238923	7.786970618833304
47	15.578181010488391	2.1501537856136945	6.204874497519964	10.170988799959478	6.353872440924366
48	0.39380155252655596	11.141068218469872	15.295958034345777	13.841526869557644	5.4005404937959325
49	6.646105971389491	18.01778481425829	3.270727049738905	10.152174913460998	9.246835787752465
50	6.437847716331669	4.431669320589241	8.976202730007374	7.357696849168765	11.500853386208886
51	4.5432050390390195	13.775892255635895	4.654253390033899	2.6871023567610606	18.90229855435965
52	2.687556811304977	7.311378431742203	17.24489278271064	0.605000177702252	13.282253562579296
53	5.316354337065163	11.53314668104292	3.4321651859079885	14.800350903750125	2.420300961309737
54	12.78905280844958	4.356509758045384	11.866938400660317	3.2905178512201356	6.949268138017837
55	5.755024567119259	3.518351093895294	11.539513817899588	10.574114074733421	8.291165735284258
56	7.488639345578468	2.855762412287141	2.9815618213020425	16.639159282414916	17.397973233524883
57	2.4167632847449676	2.8186365699673934	1.4361403738024792	17.70835368035737	23.380251580109118
58	14.582781207118478	4.45849728465787	6.518231879009745	10.031621918020425	11.761301980813247
59	9.845814394160005	1.4790069636498506	0.7284971544811256	16.274760663842166	13.601412376094721
60	13.27418882376092	11.928694030478521	4.159594298562158	9.568548856993553	10.619881584546388
61	6.457325408269645	10.470353230369952	6.184956462374855	11.882820013951529	9.840648294239495
62	14.863670532385223	3.8348240113455536	10.03196129884868	13.407894653881678	7.303193026899724
63	13.494793903010255	7.144131058816869	12.950021341138	0.604833326958933	13.565610029438227
64	15.358586189512318	4.4369165695151995	10.705303017042626	14.209062278339154	1.5230313852330746
65	8.19157994619359	10.613531533706572	5.992237892401658	9.40823818655102	10.696412246535223
66	16.57705174809942	6.826746250898356	6.903427419080563	6.871203176873741	9.083059774013744
67	6.843387482785662	6.537549153192991	15.999126802142122	7.492593488880983	5.067146843819213
68	2.599026746965049	9.790039751058037	10.689850703574521	7.592122719963123	10.649504477943298
69	3.864296532893926	9.583764883516592	1.6033403743071202	12.99482561259162	9.858516348458412
70	6.886664512153322	5.843446506864942	20.325244343097	3.5862131958328893	11.170906405222212
71	6.135119470975794	9.556109177594388	7.0003853167487335	8.182610304014691	6.731562660174109
